FINFO,PERIODO,MES,NATURALEZA,PRODUCTO,APLICATIVO,NOMAREA,NUMERO,SALDO
2018/05,2018,MAY,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,1,491
2018/05,2018,MAY,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,2,237
2018/05,2018,MAY,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,4081,71213
2018/05,2018,MAY,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,13971,316856
2018/05,2018,MAY,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,4,7975
2018/05,2018,MAY,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,4550,146771
2018/05,2018,MAY,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,10,5717
2018/05,2018,MAY,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,4,8229
2018/05,2018,MAY,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,22,23456
2018/05,2018,MAY,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,22,8003
2018/05,2018,MAY,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,173,47933
2018/05,2018,MAY,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,90,78610
2018/05,2018,MAY,ACTIVOS,LEASING,LEASING,AREA CIB,8,5089
2018/05,2018,MAY,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,3527,2967
2018/05,2018,MAY,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,805,168
2018/05,2018,MAY,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,13,1112
2018/05,2018,MAY,ACTIVOS,ONCOLOGICO,SEGUROS,AREA B.MINORISTA,1,0
2018/05,2018,MAY,ACTIVOS,OTRAS,AVALES,AREA B.INSTITUCIONAL,5,3733
2018/05,2018,MAY,ACTIVOS,OTRAS,AVALES,AREA B.MINORISTA,785,59231
2018/05,2018,MAY,ACTIVOS,OTRAS,AVALES,AREA BCA.EMP. Y CORP,968,263064
2018/05,2018,MAY,ACTIVOS,OTRAS,AVALES,AREA CIB,246,470709
2018/05,2018,MAY,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,45392,315683
2018/05,2018,MAY,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,4,42
2018/05,2018,MAY,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,57,144055
2018/05,2018,MAY,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,3872,605589
2018/05,2018,MAY,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3401,1361653
2018/05,2018,MAY,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,125,746940
2018/05,2018,MAY,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,5,3841
2018/05,2018,MAY,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,33,38985
2018/05,2018,MAY,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,17,31953
2018/05,2018,MAY,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,1,1281
2018/05,2018,MAY,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,24259,172
2018/05,2018,MAY,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,4,1593
2018/05,2018,MAY,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,14,17907
2018/05,2018,MAY,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,7833,56
2018/05,2018,MAY,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,249550,163
2018/05,2018,MAY,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,6,1702
2018/05,2018,MAY,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,199,29562
2018/05,2018,MAY,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,397,80136
2018/05,2018,MAY,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,78,495483
2018/05,2018,MAY,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,128
2018/05,2018,MAY,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,2,31637
2018/05,2018,MAY,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,24,0
2018/05,2018,MAY,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,5,0
2018/05,2018,MAY,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2018/05,2018,MAY,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2117,11836
2018/05,2018,MAY,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,99,3965
2018/05,2018,MAY,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,308,12293
2018/05,2018,MAY,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,7,59
2018/05,2018,MAY,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,1,1
2018/05,2018,MAY,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1424,121
2018/05,2018,MAY,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,99,10
2018/05,2018,MAY,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3979,81
2018/05,2018,MAY,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,15770,18999
2018/05,2018,MAY,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/05,2018,MAY,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,3078,2520
2018/06,2018,JUN,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,33,2219
2018/06,2018,JUN,ACTIVOS,AVALES INTERNACIONALES,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,2,215
2018/06,2018,JUN,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,19,4659
2018/06,2018,JUN,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,8756
2018/06,2018,JUN,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,21,4556
2018/06,2018,JUN,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,117,42134
2018/06,2018,JUN,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,48,94952
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,13
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,20,1120
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,66,18034
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,7,1447
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,13,1155
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,624,57162
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,747,215989
2018/06,2018,JUN,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,157,209199
2018/06,2018,JUN,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,128,35323
2018/06,2018,JUN,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,577,447091
2018/06,2018,JUN,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,8,122089
2018/06,2018,JUN,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,426,49621
2018/06,2018,JUN,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,964,362636
2018/06,2018,JUN,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,35,671590
2018/06,2018,JUN,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,503,217157
2018/06,2018,JUN,ACTIVOS,CONTICASA,PRESTAMOS,AREA DIST.RED MASIVA,1,229
2018/06,2018,JUN,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,168,68858
2018/06,2018,JUN,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,2,0
2018/06,2018,JUN,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,1,0
2018/06,2018,JUN,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,5,343
2018/06,2018,JUN,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3426,40157
2018/06,2018,JUN,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,13999,348139
2018/06,2018,JUN,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,3,9107
2018/06,2018,JUN,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3614,178350
2018/06,2018,JUN,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,8,6782
2018/06,2018,JUN,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,1,245
2018/06,2018,JUN,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,8,10765
2018/06,2018,JUN,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,5,34714
2018/06,2018,JUN,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,156,48684
2018/06,2018,JUN,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,99,82339
2018/06,2018,JUN,ACTIVOS,LEASING,LEASING,AREA CIB,6,2652
2018/06,2018,JUN,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,7457,17919
2018/06,2018,JUN,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/06,2018,JUN,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1297,725
2018/06,2018,JUN,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,18,1517
2018/06,2018,JUN,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,38596,256116
2018/06,2018,JUN,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,5,39
2018/06,2018,JUN,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,44,218346
2018/06,2018,JUN,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,3721,642800
2018/06,2018,JUN,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,2989,1254720
2018/06,2018,JUN,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,125,1023116
2018/06,2018,JUN,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,1,978
2018/06,2018,JUN,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,6,4431
2018/06,2018,JUN,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,4,13731
2018/06,2018,JUN,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,1,2338
2018/06,2018,JUN,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,23928,170
2018/06,2018,JUN,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,9,2196
2018/06,2018,JUN,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,2,464
2018/06,2018,JUN,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,43
2018/06,2018,JUN,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,14,2545
2018/06,2018,JUN,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,4,11144
2018/06,2018,JUN,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,7496,54
2018/06,2018,JUN,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,192441,127
2018/06,2018,JUN,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,4,1231
2018/06,2018,JUN,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,205,33586
2018/06,2018,JUN,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,415,79884
2018/06,2018,JUN,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,77,126753
2018/06,2018,JUN,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,122
2018/06,2018,JUN,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,24453
2018/06,2018,JUN,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,22,0
2018/06,2018,JUN,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,10,0
2018/06,2018,JUN,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2513,19581
2018/06,2018,JUN,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,15,0
2018/06,2018,JUN,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,12,0
2018/06,2018,JUN,ACTIVOS,TECNICAS,AVALES,AREA CIB,1,0
2018/06,2018,JUN,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,147,5416
2018/06,2018,JUN,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,127
2018/06,2018,JUN,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.INSTITUCIONAL,2,1
2018/06,2018,JUN,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,252,6480
2018/06,2018,JUN,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,7,32
2018/06,2018,JUN,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1317,115
2018/06,2018,JUN,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,67,3
2018/06,2018,JUN,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,4292,88
2018/06,2018,JUN,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,17488,37862
2018/06,2018,JUN,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/06,2018,JUN,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,2005,921
2018/07,2018,JUL,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,775,28207
2018/07,2018,JUL,ACTIVOS,AVALES INTERNACIONALES,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,5,342
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,3,873
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,29,11633
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,14,7509
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,15,5818
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,106,101383
2018/07,2018,JUL,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,65,84152
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,3,536
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,23,2269
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,98,20277
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,3,1421
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,9,349
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,764,52454
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,705,196548
2018/07,2018,JUL,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,215,265139
2018/07,2018,JUL,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,110,27739
2018/07,2018,JUL,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,649,425998
2018/07,2018,JUL,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,46876
2018/07,2018,JUL,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,469,58296
2018/07,2018,JUL,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1298,493631
2018/07,2018,JUL,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,42,478458
2018/07,2018,JUL,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,439,188647
2018/07,2018,JUL,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,169,64075
2018/07,2018,JUL,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,3,0
2018/07,2018,JUL,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,444,3671
2018/07,2018,JUL,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,46,1303
2018/07,2018,JUL,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,4234,45049
2018/07,2018,JUL,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,12427,278002
2018/07,2018,JUL,ACTIVOS,FACTORING,FACTORING,AREA BCA.EMP. Y CORP,1,9
2018/07,2018,JUL,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,1,7404
2018/07,2018,JUL,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,4785,166863
2018/07,2018,JUL,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,8,6076
2018/07,2018,JUL,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA CIB,2,6735
2018/07,2018,JUL,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,6450
2018/07,2018,JUL,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,34,31459
2018/07,2018,JUL,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,133,45276
2018/07,2018,JUL,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,110,98849
2018/07,2018,JUL,ACTIVOS,LEASING,LEASING,AREA CIB,11,7796
2018/07,2018,JUL,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,6595,11748
2018/07,2018,JUL,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,578,113
2018/07,2018,JUL,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,13,1031
2018/07,2018,JUL,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA DIST.RED MASIVA,1,129
2018/07,2018,JUL,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,36543,256429
2018/07,2018,JUL,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,2,32
2018/07,2018,JUL,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,36,103774
2018/07,2018,JUL,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4419,668777
2018/07,2018,JUL,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3148,1141997
2018/07,2018,JUL,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,96,1455547
2018/07,2018,JUL,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,11,3803
2018/07,2018,JUL,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,31,31037
2018/07,2018,JUL,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,17,62853
2018/07,2018,JUL,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,2,3467
2018/07,2018,JUL,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,27497,195
2018/07,2018,JUL,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,9,3008
2018/07,2018,JUL,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,17,12790
2018/07,2018,JUL,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,11
2018/07,2018,JUL,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,2,2508
2018/07,2018,JUL,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,8187,59
2018/07,2018,JUL,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,203466,147
2018/07,2018,JUL,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,2,955
2018/07,2018,JUL,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,221,25581
2018/07,2018,JUL,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,394,98040
2018/07,2018,JUL,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,71,102027
2018/07,2018,JUL,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1,2795
2018/07,2018,JUL,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,9,41160
2018/07,2018,JUL,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,19,0
2018/07,2018,JUL,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,0
2018/07,2018,JUL,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2225,11784
2018/07,2018,JUL,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,29,0
2018/07,2018,JUL,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,18,0
2018/07,2018,JUL,ACTIVOS,TECNICAS,AVALES,AREA CIB,3,0
2018/07,2018,JUL,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,98,4125
2018/07,2018,JUL,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.INSTITUCIONAL,1,0
2018/07,2018,JUL,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,243,6832
2018/07,2018,JUL,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,6,21
2018/07,2018,JUL,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,1,5
2018/07,2018,JUL,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1216,123
2018/07,2018,JUL,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,49,4
2018/07,2018,JUL,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3343,72
2018/07,2018,JUL,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,17958,39936
2018/07,2018,JUL,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,0
2018/07,2018,JUL,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1535,416
2018/08,2018,AGO,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,671,25947
2018/08,2018,AGO,ACTIVOS,AVALES INTERNACIONALES,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,5,371
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,2,231
2018/08,2018,AGO,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,13,14151
